k9_1f_1,0.24936525334798
k9_1f_2,0.9480001366948
k9_1f_3,2.1109195590378
k9_1f_4,2.9440998034
k9_1f_5,2.2110189523534
k9_1f_6,0.24936525334798
k9_1f_7,0.10981492266682
k9_1f_8,0.10981492266682
k9_1f_9,0.10981492266682
k9_1r_1,164.8695889904
k9_1r_2,164.8695889904
k9_1r_3,164.8695889904
k9_1r_4,164.8695889904
k9_1r_5,164.8695889904
k9_1r_6,164.8695889904
k9_1r_7,164.8695889904
k9_1r_8,164.8695889904
k9_1r_9,164.8695889904
kcat9_1,24.17678904448
kcat9_2,24.17678904448
kcat9_3,24.17678904448
kcat9_4,24.17678904448
kcat9_5,24.17678904448
kcat9_6,24.17678904448
kcat9_7,24.17678904448
kcat9_8,24.17678904448
kcat9_9,24.17678904448
k9_2r_1,96.8849266856
k9_2r_2,96.8849266856
k9_2r_3,96.8849266856
k9_2r_4,96.8849266856
k9_2r_5,96.8849266856
k9_2r_6,96.8849266856
k9_2r_7,96.8849266856
k9_2r_8,96.8849266856
k9_2r_9,96.8849266856
k10_1f_1,4.33867339448421
k10_1f_2,4.33867339448421
k10_1f_3,4.33867339448421
k10_1f_4,4.33867339448421
k10_1f_5,4.33867339448421
k10_1f_6,4.33867339448421
k10_1f_7,4.33867339448421
k10_1f_8,4.33867339448421
k10_1f_9,4.33867339448421
k10_1r_1,164.8695889904
k10_1r_2,164.8695889904
k10_1r_3,164.8695889904
k10_1r_4,164.8695889904
k10_1r_5,164.8695889904
k10_1r_6,164.8695889904
k10_1r_7,164.8695889904
k10_1r_8,164.8695889904
k10_1r_9,164.8695889904
k10_2f_1,1411.1030972778
k10_2f_2,1411.1030972778
k10_2f_3,1411.1030972778
k10_2f_4,1411.1030972778
k10_2f_5,1411.1030972778
k10_2f_6,1411.1030972778
k10_2f_7,1411.1030972778
k10_2f_8,1411.1030972778
k10_2f_9,1411.1030972778
k10_2r_1,402.1392919
k10_2r_2,402.1392919
k10_2r_3,402.1392919
k10_2r_4,402.1392919
k10_2r_5,402.1392919
k10_2r_6,402.1392919
k10_2r_7,402.1392919
k10_2r_8,402.1392919
k10_2r_9,402.1392919
k10_3f_1,20.1060474378537
k10_3f_2,20.1060474378537
k10_3f_3,20.1060474378537
k10_3f_4,20.1060474378537
k10_3f_5,20.1060474378537
k10_3f_6,20.1060474378537
k10_3f_7,20.1060474378537
k10_3f_8,20.1060474378537
k10_3f_9,20.1060474378537
k10_3r_1,164.8695889904
k10_3r_2,164.8695889904
k10_3r_3,164.8695889904
k10_3r_4,164.8695889904
k10_3r_5,164.8695889904
k10_3r_6,164.8695889904
k10_3r_7,164.8695889904
k10_3r_8,164.8695889904
k10_3r_9,164.8695889904
kcat10_1,162.633348951048
kcat10_2,162.633348951048
kcat10_3,185.45908213716
kcat10_4,183.937366591419
kcat10_5,190.2144432176
kcat10_6,23.7768054022
kcat10_7,3.95646041892608
kcat10_8,3.95646041892608
kcat10_9,3.95646041892608
k8_4f,0
k8_4r,0
k8_5f,0
k8_5r,0
k8_6f,618.336
k8_6r,3091.68
k8_7f,284.9474
k8_7r,11397.9
k8_8f,284.9474
k8_8r,393195.4
k8_9f,1411.103
k8_9r,402.1393
kcat8_CO2,7.848508
kcat8_H,14.54084
k10_4f,284.9474
k10_4r,11397.9
k10_5f,1411.103
k10_5r,4484.09
k10_6f,618.336
k10_6r,3091.68
k10_7f,284.9474
k10_7r,11397.9
k10_8f,284.9474
k10_8r,11397.9
k10_9f,1411.103
k10_9r,402.1393
kcat10_CO2,0.780454
kcat10_H,14.54084
k3inhf,0.0007
k3inhr,0.09157
k4inhf,0.00241
k4inhr,0.09157
k5inhf,0.00241
k5inhr,0.09157
k6inhf,0.00241
k6inhr,0.09157
k7inhf,0.00241
k7inhr,0.09157
k8inhf,0.0007
k8inhr,0.09157
k9inhf,0.00241
k9inhr,0.09157
k10inhf,0.00241
k10inhr,0.09157
kcat8un1,278.2108
kcat8un2,278.2108
kcat8un3,278.2108
kcat8un4,278.2108
kcat8un5,250.3897
kcat8un6,80.40292
kcat8un7,94.59167
kcat8un8,94.59167
kcat8un9,94.59167
kcat10un1,190.2144
kcat10un2,190.2144
kcat10un3,190.2144
kcat10un4,190.2144
kcat10un5,190.2144
kcat10un6,23.7768
kcat10un7,4.35591
kcat10un8,4.35591
kcat10un9,4.35591
k91fun1,0.249365
k91fun2,0.948
k91fun3,2.11092
k91fun4,2.9441
k91fun5,0.079154
k91fun6,0.008927
k91fun7,0.003931
k91fun8,0.003931
k91fun9,0.003931
k91run1,164.8696
k91run2,164.8696
k91run3,164.8696
k91run4,164.8696
k91run5,164.8696
k91run6,164.8696
k91run7,164.8696
k91run8,164.8696
k91run9,164.8696
kcat9un1,24.17679
kcat9un2,24.17679
kcat9un3,24.17679
kcat9un4,3211.884
kcat9un5,24.17679
kcat9un6,24.17679
kcat9un7,24.17679
kcat9un8,24.17679
kcat9un9,24.17679
k92run1,96.88493
k92run2,96.88493
k92run3,96.88493
k92run4,96.88493
k92run5,96.88493
k92run6,96.88493
k92run7,96.88493
k92run8,96.88493
k92run9,96.88493
k93fun1,164.8696
k93fun2,164.8696
k93fun3,164.8696
k93fun4,164.8696
k93fun5,164.8696
k93fun6,164.8696
k93fun7,164.8696
k93fun8,164.8696
k93fun9,164.8696
k93run1,0.249365
k93run2,0.948
k93run3,2.11092
k93run4,2.9441
k93run5,2.211019
k93run6,0.249365
k93run7,0.109815
k93run8,0.109815
k93run9,0.109815
k93f1,164.8696
k93f2,164.8696
k93f3,164.8696
k93f4,164.8696
k93f5,164.8696
k93f6,164.8696
k93f7,164.8696
k93f8,164.8696
k93f9,164.8696
k93r1,0.249365
k93r2,0.948
k93r3,2.11092
k93r4,2.9441
k93r5,2.211019
k93r6,0.249365
k93r7,0.109815
k93r8,0.109815
k93r9,0.109815
k53f1,164.8696
k53f2,164.8696
k53f3,164.8696
k53f4,164.8696
k53f5,164.8696
k53f6,164.8696
k53f7,164.8696
k53f8,164.8696
k53f9,164.8696
k53r1,0.249365
k53r2,0.948
k53r3,2.11092
k53r4,2.9441
k53r5,2.211019
k53r6,0.249365
k53r7,0.109815
k53r8,0.109815
k53r9,0.109815
